,Timestamp,Value
25439,2018-03-20 09:00:00,52.587999999988824
32189,2018-03-20 09:15:00,64.21300000022165
7308,2018-03-20 09:30:00,60.69100000010803
25440,2018-03-20 09:45:00,69.87199999974109
2600,2018-03-20 10:00:00,67.54799999995157
32331,2018-03-20 10:15:00,90.9570000001695
18451,2018-03-20 10:30:00,75.99900000030175
18436,2018-03-20 10:45:00,88.19799999939278
29431,2018-03-20 11:00:00,72.84400000027381
30680,2018-03-20 11:15:00,72.84599999990314
18450,2018-03-20 11:30:00,70.64899999997579
2722,2018-03-20 11:45:00,87.43800000008196
1091,2018-03-20 12:00:00,67.87900000018999
30682,2018-03-20 12:15:00,72.85599999991246
5798,2018-03-20 12:30:00,79.13400000031106
37269,2018-03-20 12:45:00,69.2289999993518
33663,2018-03-20 13:00:00,77.36100000026636
4520,2018-03-20 13:15:00,66.77600000007078
7303,2018-03-20 13:30:00,74.47099999990314
33720,2018-03-20 13:45:00,66.24599999957718
4508,2018-03-20 14:00:00,71.18200000049546
6944,2018-03-20 14:15:00,58.74199999985285
2677,2018-03-20 14:30:00,62.40900000045076
5797,2018-03-20 14:45:00,53.243999999715015
32332,2018-03-20 15:00:00,55.89599999994971
2727,2018-03-20 15:15:00,50.38299999991432
43166,2018-03-20 15:30:00,49.407000000122935
1099,2018-03-20 15:45:00,57.751999999862164
32333,2018-03-20 16:00:00,50.46999999997206
4524,2018-03-20 16:15:00,57.07700000028126
18455,2018-03-20 16:30:00,48.36599999968894
37272,2018-03-20 16:45:00,54.976000000024214
7300,2018-03-20 17:00:00,47.47400000016205
43165,2018-03-20 17:15:00,53.52299999981187
43161,2018-03-20 17:30:00,46.10300000011921
43167,2018-03-20 17:45:00,47.91699999989942
4443,2018-03-20 18:00:00,44.777000000467524
43197,2018-03-20 18:15:00,40.27199999964796
30626,2018-03-20 18:30:00,34.53799999994226
4521,2018-03-20 18:45:00,40.1840000001248
33666,2018-03-20 19:00:00,28.56400000001304
8927,2018-03-20 19:15:00,29.582999999867752
30679,2018-03-20 19:30:00,23.558000000426546
2726,2018-03-20 19:45:00,21.94899999955669
18452,2018-03-20 20:00:00,18.63400000007823
33722,2018-03-20 20:15:00,22.195999999530613
29430,2018-03-20 20:30:00,19.037000000476837
35202,2018-03-20 20:45:00,20.317000000039116
1092,2018-03-20 21:00:00,17.58699999982491
25443,2018-03-20 21:15:00,20.59499999997206
18438,2018-03-20 21:30:00,19.178000000072643
10228,2018-03-20 21:45:00,18.67200000025332
29429,2018-03-20 22:00:00,18.281999999890104
29428,2018-03-20 22:15:00,22.93999999994412
25437,2018-03-20 22:30:00,18.712999999988824
4525,2018-03-20 22:45:00,19.652999999932945
33723,2018-03-20 23:00:00,17.908000000054017
4522,2018-03-20 23:15:00,19.42699999990873
25441,2018-03-20 23:30:00,17.610000000102445
5799,2018-03-20 23:45:00,18.212000000057742
142,2018-03-21 00:00:00,16.46099999989383
8515,2018-03-21 00:15:00,20.580000000074506
43178,2018-03-21 00:30:00,16.194999999832362
1066,2018-03-21 00:45:00,16.532000000122935
27034,2018-03-21 01:00:00,20.07300000009127
5602,2018-03-21 01:15:00,17.337999999988824
38819,2018-03-21 01:30:00,19.601999999955297
1065,2018-03-21 01:45:00,15.855999999912456
8671,2018-03-21 02:00:00,19.630000000121072
5614,2018-03-21 02:15:00,16.623000000137836
8521,2018-03-21 02:30:00,21.12099999981001
32336,2018-03-21 02:45:00,16.17200000002049
8520,2018-03-21 03:00:00,19.578999999910593
8958,2018-03-21 03:15:00,17.433000000426546
43174,2018-03-21 03:30:00,20.79399999952875
2924,2018-03-21 03:45:00,16.90999999968335
38493,2018-03-21 04:00:00,19.59900000039488
40002,2018-03-21 04:15:00,17.510999999940395
26399,2018-03-21 04:30:00,16.246999999973923
8680,2018-03-21 04:45:00,19.72000000020489
2922,2018-03-21 05:00:00,20.276999999769032
1064,2018-03-21 05:15:00,22.967000000178814
4470,2018-03-21 05:30:00,21.114999999990687
27032,2018-03-21 05:45:00,40.2249999998603
2923,2018-03-21 06:00:00,31.43500000028871
1076,2018-03-21 06:15:00,33.125
8681,2018-03-21 06:30:00,32.898999999742955
26392,2018-03-21 06:45:00,49.80600000009872
4469,2018-03-21 07:00:00,50.182999999960884
38837,2018-03-21 07:15:00,61.04700000002049
5610,2018-03-21 07:30:00,57.415999999968335
27901,2018-03-21 07:45:00,62.82600000011735
40004,2018-03-21 08:00:00,73.25299999979325
38820,2018-03-21 08:15:00,58.65100000007078
8673,2018-03-21 08:30:00,68.42200000002049
8670,2018-03-21 08:45:00,61.62800000002608
40003,2018-03-21 09:00:00,78.37799999956042
140,2018-03-21 09:15:00,58.78300000051968
4315,2018-03-21 09:30:00,65.01899999985471
8518,2018-03-21 09:45:00,68.65400000009686
32343,2018-03-21 10:00:00,66.51500000036322
38494,2018-03-21 10:15:00,62.170999999623746
27033,2018-03-21 10:30:00,78.59499999997206
8966,2018-03-21 10:45:00,71.47600000002421
43175,2018-03-21 11:00:00,78.15800000005402
43176,2018-03-21 11:15:00,61.980999999912456
8522,2018-03-21 11:30:00,74.90400000009686
141,2018-03-21 11:45:00,65.43199999979697
8684,2018-03-21 12:00:00,72.11100000003353
8516,2018-03-21 12:15:00,65.49800000013784
4314,2018-03-21 12:30:00,73.6339999998454
43186,2018-03-21 12:45:00,64.90600000019185
8682,2018-03-21 13:00:00,74.88299999968149
43180,2018-03-21 13:15:00,66.59000000031665
4468,2018-03-21 13:30:00,76.51899999985471
5613,2018-03-21 13:45:00,68.45900000003166
43188,2018-03-21 14:00:00,62.50399999995716
33819,2018-03-21 14:15:00,61.54000000003725
38818,2018-03-21 14:30:00,54.64500000001863
5608,2018-03-21 14:45:00,55.21900000004098
8672,2018-03-21 15:00:00,48.800000000046566
1068,2018-03-21 15:15:00,54.8410000000149
146,2018-03-21 15:30:00,49.8499999998603
43179,2018-03-21 15:45:00,54.18599999998696
1067,2018-03-21 16:00:00,46.28199999965727
8967,2018-03-21 16:15:00,53.42200000048615
8965,2018-03-21 16:30:00,39.57199999992736
4475,2018-03-21 16:45:00,44.83299999986775
5612,2018-03-21 17:00:00,47.37900000018999
33823,2018-03-21 17:15:00,37.747999999905005
4309,2018-03-21 17:30:00,52.16300000040792
43187,2018-03-21 17:45:00,36.72599999955855
8683,2018-03-21 18:00:00,41.812000000150874
8957,2018-03-21 18:15:00,38.29899999988265
32339,2018-03-21 18:30:00,41.304000000003725
32338,2018-03-21 18:45:00,33.14100000006147
2927,2018-03-21 19:00:00,32.118000000016764
5611,2018-03-21 19:15:00,25.725000000325963
2925,2018-03-21 19:30:00,25.761999999638647
4476,2018-03-21 19:45:00,19.179999999934807
5609,2018-03-21 20:00:00,21.304999999934807
32337,2018-03-21 20:15:00,18.47000000020489
27900,2018-03-21 20:30:00,20.6589999999851
43177,2018-03-21 20:45:00,15.39199999999255
8519,2018-03-21 21:00:00,19.462999999988824
27906,2018-03-21 21:15:00,17.791999999899417
40005,2018-03-21 21:30:00,17.56400000001304
1063,2018-03-21 21:45:00,19.398999999975786
8517,2018-03-21 22:00:00,16.2230000004638
8968,2018-03-21 22:15:00,21.49699999950826
4479,2018-03-21 22:30:00,16.79799999995157
26398,2018-03-21 22:45:00,18.219000000040978
2928,2018-03-21 23:00:00,18.119000000180677
43189,2018-03-21 23:15:00,18.208999999798834
38492,2018-03-21 23:30:00,18.468000000109896
4313,2018-03-21 23:45:00,19.993999999947846
7382,2018-03-22 00:00:00,19.020000000018626
40303,2018-03-22 00:15:00,17.618999999947846
43148,2018-03-22 00:30:00,21.072000000160187
7152,2018-03-22 00:45:00,17.875999999931082
25458,2018-03-22 01:00:00,19.707999999867752
38797,2018-03-22 01:15:00,19.0
15745,2018-03-22 01:30:00,19.498000000137836
38796,2018-03-22 01:45:00,16.354999999981374
15747,2018-03-22 02:00:00,20.523000000044703
40041,2018-03-22 02:15:00,17.31899999990128
6016,2018-03-22 02:30:00,19.587000000057742
40037,2018-03-22 02:45:00,18.46999999997206
4338,2018-03-22 03:00:00,20.40500000002794
5681,2018-03-22 03:15:00,19.25
4203,2018-03-22 03:30:00,19.386999999871477
8656,2018-03-22 03:45:00,15.28400000021793
5679,2018-03-22 04:00:00,19.682999999960884
6018,2018-03-22 04:15:00,21.390999999828637
6014,2018-03-22 04:30:00,16.02100000018254
43151,2018-03-22 04:45:00,18.304000000003725
43140,2018-03-22 05:00:00,19.95699999993667
43137,2018-03-22 05:15:00,23.623000000370666
43141,2018-03-22 05:30:00,19.54399999952875
8653,2018-03-22 05:45:00,27.55099999997765
38807,2018-03-22 06:00:00,39.56900000013411
8651,2018-03-22 06:15:00,37.82899999991059
35422,2018-03-22 06:30:00,38.45200000004843
4374,2018-03-22 06:45:00,49.88799999980256
40304,2018-03-22 07:00:00,61.77999999979511
10203,2018-03-22 07:15:00,57.24200000031851
33897,2018-03-22 07:30:00,57.92800000007264
6008,2018-03-22 07:45:00,69.72200000006706
38854,2018-03-22 08:00:00,61.62599999993108
8548,2018-03-22 08:15:00,56.574999999953434
37192,2018-03-22 08:30:00,61.94400000013411
1712,2018-03-22 08:45:00,53.531999999890104
1728,2018-03-22 09:00:00,60.5
8652,2018-03-22 09:15:00,49.8820000004489
1731,2018-03-22 09:30:00,63.71599999954924
5675,2018-03-22 09:45:00,60.13500000000931
7383,2018-03-22 10:00:00,69.5800000000745
43135,2018-03-22 10:15:00,64.89899999997579
2699,2018-03-22 10:30:00,75.62600000039674
43149,2018-03-22 10:45:00,69.69499999959953
8567,2018-03-22 11:00:00,68.89500000001863
15742,2018-03-22 11:15:00,56.04300000006333
35423,2018-03-22 11:30:00,61.157999999821186
4341,2018-03-22 11:45:00,54.17599999997765
40033,2018-03-22 12:00:00,63.15800000051968
4373,2018-03-22 12:15:00,58.35699999961071
6019,2018-03-22 12:30:00,72.05499999993481
40302,2018-03-22 12:45:00,58.20300000044517
10202,2018-03-22 13:00:00,63.91099999961443
38773,2018-03-22 13:15:00,56.54300000006333
15750,2018-03-22 13:30:00,58.72799999988638
7384,2018-03-22 13:45:00,64.05700000026263
4342,2018-03-22 14:00:00,47.523999999742955
4372,2018-03-22 14:15:00,50.19900000002235
8568,2018-03-22 14:30:00,39.03099999995902
5682,2018-03-22 14:45:00,36.08700000005774
5680,2018-03-22 15:00:00,30.874000000068918
38805,2018-03-22 15:15:00,34.722999999532476
4343,2018-03-22 15:30:00,30.343000000342727
25461,2018-03-22 15:45:00,36.351000000024214
4340,2018-03-22 16:00:00,32.902999999932945
4337,2018-03-22 16:15:00,35.09400000004098
40305,2018-03-22 16:30:00,38.06999999983236
38806,2018-03-22 16:45:00,33.27700000023469
4200,2018-03-22 17:00:00,38.58699999959208
43143,2018-03-22 17:15:00,33.92700000060722
18898,2018-03-22 17:30:00,38.85799999977462
25460,2018-03-22 17:45:00,32.77499999990687
1730,2018-03-22 18:00:00,37.79600000008941
38829,2018-03-22 18:15:00,32.368999999947846
43150,2018-03-22 18:30:00,37.18500000005588
38856,2018-03-22 18:45:00,29.874000000068918
6017,2018-03-22 19:00:00,32.18900000001304
40040,2018-03-22 19:15:00,22.641999999526888
5665,2018-03-22 19:30:00,25.15000000037253
38855,2018-03-22 19:45:00,18.358999999938533
43136,2018-03-22 20:00:00,21.73700000019744
1729,2018-03-22 20:15:00,17.35299999988638
6009,2018-03-22 20:30:00,18.220999999903142
8654,2018-03-22 20:45:00,15.15900000021793
4336,2018-03-22 21:00:00,16.752999999793246
43142,2018-03-22 21:15:00,17.61100000049919
40039,2018-03-22 21:30:00,16.92799999937415
15749,2018-03-22 21:45:00,18.10399999981746
5683,2018-03-22 22:00:00,16.347000000299886
15743,2018-03-22 22:15:00,17.92600000021048
37193,2018-03-22 22:30:00,18.375999999931082
15748,2018-03-22 22:45:00,18.90100000007078
8655,2018-03-22 23:00:00,15.904999999795109
6015,2018-03-22 23:15:00,20.60300000011921
35400,2018-03-22 23:30:00,17.02500000037253
5664,2018-03-22 23:45:00,18.49199999962002
10527,2018-03-23 00:00:00,16.138999999966472
10165,2018-03-23 00:15:00,19.976000000024214
38788,2018-03-23 00:30:00,17.75
22022,2018-03-23 00:45:00,18.708000000100583
10200,2018-03-23 01:00:00,14.557999999495223
10515,2018-03-23 01:15:00,21.06000000028871
43654,2018-03-23 01:30:00,18.014999999897555
33566,2018-03-23 01:45:00,18.429000000236556
7296,2018-03-23 02:00:00,16.298999999882653
28696,2018-03-23 02:15:00,20.17599999997765
35418,2018-03-23 02:30:00,16.88300000014715
10522,2018-03-23 02:45:00,18.531999999890104
8698,2018-03-23 03:00:00,15.915999999968335
7295,2018-03-23 03:15:00,21.786000000312924
7178,2018-03-23 03:30:00,16.53499999968335
15783,2018-03-23 03:45:00,15.968000000109896
7174,2018-03-23 04:00:00,18.76700000022538
33567,2018-03-23 04:15:00,17.412999999709427
28695,2018-03-23 04:30:00,18.954000000143424
10521,2018-03-23 04:45:00,16.255999999819323
38791,2018-03-23 05:00:00,22.718000000109896
7297,2018-03-23 05:15:00,23.750999999931082
28697,2018-03-23 05:30:00,29.956000000005588
8697,2018-03-23 05:45:00,24.070999999996275
33568,2018-03-23 06:00:00,33.08100000047125
22021,2018-03-23 06:15:00,30.001999999629334
7298,2018-03-23 06:30:00,34.96099999989383
5900,2018-03-23 06:45:00,47.82300000009127
10523,2018-03-23 07:00:00,52.722000000067055
194,2018-03-23 07:15:00,59.47999999951571
7176,2018-03-23 07:30:00,49.80900000035763
33569,2018-03-23 07:45:00,61.4000000001397
10516,2018-03-23 08:00:00,53.39299999992363
35417,2018-03-23 08:15:00,63.51299999956973
10164,2018-03-23 08:30:00,55.87800000049174
4256,2018-03-23 08:45:00,57.7269999999553
10520,2018-03-23 09:00:00,49.868999999947846
35412,2018-03-23 09:15:00,56.74600000004284
33572,2018-03-23 09:30:00,48.71900000004098
197,2018-03-23 09:45:00,66.23399999993853
35419,2018-03-23 10:00:00,59.256000000052154
28692,2018-03-23 10:15:00,69.49399999994785
15781,2018-03-23 10:30:00,64.93699999991804
28693,2018-03-23 10:45:00,55.74699999997392
15780,2018-03-23 11:00:00,58.911000000080094
41611,2018-03-23 11:15:00,54.51799999992363
10519,2018-03-23 11:30:00,63.00499999988824
5904,2018-03-23 11:45:00,57.360000000102445
4255,2018-03-23 12:00:00,53.92200000048615
38789,2018-03-23 12:15:00,63.04199999966659
33571,2018-03-23 12:30:00,60.78499999991618
7154,2018-03-23 12:45:00,58.23300000000745
4257,2018-03-23 13:00:00,54.527999999932945
43655,2018-03-23 13:15:00,59.252000000094995
38786,2018-03-23 13:30:00,58.90200000000186
41612,2018-03-23 13:45:00,50.55999999959022
5903,2018-03-23 14:00:00,55.52200000081211
35416,2018-03-23 14:15:00,52.635999999707565
35420,2018-03-23 14:30:00,41.816999999806285
10526,2018-03-23 14:45:00,36.25500000012107
22023,2018-03-23 15:00:00,39.07200000016019
28699,2018-03-23 15:15:00,32.74599999981001
15778,2018-03-23 15:30:00,31.279000000096858
10525,2018-03-23 15:45:00,33.036999999778345
15784,2018-03-23 16:00:00,31.16400000010617
4253,2018-03-23 16:15:00,33.32799999997951
41610,2018-03-23 16:30:00,30.182999999960884
33570,2018-03-23 16:45:00,33.18500000005588
28694,2018-03-23 17:00:00,31.773999999975786
10518,2018-03-23 17:15:00,32.54600000008941
38787,2018-03-23 17:30:00,34.221999999834225
4252,2018-03-23 17:45:00,32.593000000109896
10514,2018-03-23 18:00:00,31.93999999994412
199,2018-03-23 18:15:00,31.251999999629334
10517,2018-03-23 18:30:00,31.203000000445172
1700,2018-03-23 18:45:00,31.206000000005588
8699,2018-03-23 19:00:00,28.428000000072643
4258,2018-03-23 19:15:00,21.729999999981374
35413,2018-03-23 19:30:00,19.74099999992177
4254,2018-03-23 19:45:00,18.73300000000745
195,2018-03-23 20:00:00,17.371999999973923
198,2018-03-23 20:15:00,18.195999999996275
7177,2018-03-23 20:30:00,17.154000000096858
10201,2018-03-23 20:45:00,15.314000000013039
35414,2018-03-23 21:00:00,16.36699999985285
35415,2018-03-23 21:15:00,17.154000000096858
5901,2018-03-23 21:30:00,17.13400000007823
28698,2018-03-23 21:45:00,16.27599999983795
38790,2018-03-23 22:00:00,16.623000000137836
7175,2018-03-23 22:15:00,17.80199999990873
10524,2018-03-23 22:30:00,17.328999999910593
5902,2018-03-23 22:45:00,17.071999999694526
196,2018-03-23 23:00:00,16.44300000043586
15782,2018-03-23 23:15:00,17.916999999899417
15779,2018-03-23 23:30:00,18.42200000048615
15785,2018-03-23 23:45:00,18.17299999948591
34570,2018-03-24 00:00:00,17.32700000051409
44886,2018-03-24 00:15:00,18.139999999664724
27833,2018-03-24 00:30:00,18.277999999932945
35928,2018-03-24 00:45:00,16.381999999983236
7558,2018-03-24 01:00:00,17.262000000104308
38289,2018-03-24 01:15:00,19.061999999685213
37845,2018-03-24 01:30:00,17.691000000108033
10845,2018-03-24 01:45:00,17.148000000044703
27826,2018-03-24 02:00:00,18.09499999997206
38290,2018-03-24 02:15:00,17.083000000100583
38291,2018-03-24 02:30:00,18.499000000068918
46355,2018-03-24 02:45:00,18.43599999998696
49995,2018-03-24 03:00:00,16.888999999966472
46356,2018-03-24 03:15:00,17.367999999551103
44884,2018-03-24 03:30:00,18.858000000473112
38626,2018-03-24 03:45:00,17.320999999996275
27825,2018-03-24 04:00:00,19.204999999841675
38284,2018-03-24 04:15:00,18.23300000000745
16576,2018-03-24 04:30:00,19.665000000502914
38621,2018-03-24 04:45:00,17.095999999670312
14847,2018-03-24 05:00:00,16.593999999808148
7565,2018-03-24 05:15:00,19.81500000017695
10840,2018-03-24 05:30:00,19.43100000033155
16587,2018-03-24 05:45:00,16.812999999383464
38617,2018-03-24 06:00:00,18.398000000277534
49993,2018-03-24 06:15:00,19.10800000000745
44892,2018-03-24 06:30:00,18.467999999877065
14892,2018-03-24 06:45:00,17.608999999938533
38654,2018-03-24 07:00:00,17.56400000001304
7555,2018-03-24 07:15:00,19.152000000001863
35932,2018-03-24 07:30:00,17.82800000021234
44893,2018-03-24 07:45:00,19.80699999979697
16588,2018-03-24 08:00:00,16.35300000011921
51505,2018-03-24 08:15:00,17.631000000052154
27876,2018-03-24 08:30:00,16.9480000003241
38620,2018-03-24 08:45:00,14.950999999651685
25749,2018-03-24 09:00:00,15.190999999875203
25756,2018-03-24 09:15:00,16.081000000005588
14883,2018-03-24 09:30:00,15.715000000083819
16577,2018-03-24 09:45:00,14.59499999997206
27827,2018-03-24 10:00:00,14.40099999960512
38287,2018-03-24 10:15:00,14.484000000404194
38622,2018-03-24 10:30:00,12.537999999942258
34565,2018-03-24 10:45:00,11.847999999998137
25753,2018-03-24 11:00:00,13.876000000163913
27875,2018-03-24 11:15:00,13.907999999821186
38285,2018-03-24 11:30:00,12.052000000141561
37854,2018-03-24 11:45:00,13.025000000139698
14882,2018-03-24 12:00:00,14.597999999765307
37848,2018-03-24 12:15:00,11.800999999977648
34563,2018-03-24 12:30:00,9.428000000072643
35925,2018-03-24 12:45:00,10.729000000050291
38630,2018-03-24 13:00:00,10.55599999986589
46361,2018-03-24 13:15:00,9.175000000046566
46354,2018-03-24 13:30:00,7.95699999993667
12501,2018-03-24 13:45:00,7.838999999687076
27877,2018-03-24 14:00:00,8.843000000342727
21667,2018-03-24 14:15:00,7.406999999657273
10843,2018-03-24 14:30:00,7.778000000398606
44882,2018-03-24 14:45:00,6.50400000018999
38624,2018-03-24 15:00:00,7.695999999763444
21657,2018-03-24 15:15:00,8.493000000016764
16578,2018-03-24 15:30:00,6.467000000411645
34566,2018-03-24 15:45:00,7.623999999836087
49994,2018-03-24 16:00:00,9.266999999759719
10852,2018-03-24 16:15:00,8.459999999962747
46359,2018-03-24 16:30:00,9.636999999638647
51504,2018-03-24 16:45:00,10.657000000355765
46360,2018-03-24 17:00:00,13.245000000111759
7557,2018-03-24 17:15:00,12.80599999986589
7556,2018-03-24 17:30:00,11.704000000143424
44885,2018-03-24 17:45:00,14.112999999895692
37853,2018-03-24 18:00:00,14.724999999627471
38286,2018-03-24 18:15:00,15.786000000312924
38282,2018-03-24 18:30:00,13.637000000104308
16589,2018-03-24 18:45:00,15.003000000026077
25752,2018-03-24 19:00:00,16.018999999854714
12500,2018-03-24 19:15:00,15.485000000102445
38625,2018-03-24 19:30:00,13.61199999996461
44888,2018-03-24 19:45:00,14.549000000115484
35930,2018-03-24 20:00:00,16.08599999989383
21664,2018-03-24 20:15:00,14.665000000037253
35929,2018-03-24 20:30:00,14.192999999970198
27828,2018-03-24 20:45:00,13.319999999599531
37855,2018-03-24 21:00:00,14.953000000445172
35931,2018-03-24 21:15:00,15.324999999953434
44887,2018-03-24 21:30:00,13.485000000102445
34564,2018-03-24 21:45:00,14.029000000329688
10844,2018-03-24 22:00:00,14.891999999526888
38616,2018-03-24 22:15:00,14.86199999996461
14846,2018-03-24 22:30:00,13.736000000499189
38623,2018-03-24 22:45:00,14.15599999949336
21681,2018-03-24 23:00:00,15.161000000080094
25762,2018-03-24 23:15:00,13.733999999938533
14853,2018-03-24 23:30:00,14.835000000195578
16590,2018-03-24 23:45:00,14.293999999994412
44891,2018-03-25 00:00:00,16.18999999994412
27880,2018-03-25 00:15:00,13.841000000014901
38651,2018-03-25 00:30:00,14.415000000037253
35935,2018-03-25 00:45:00,15.058999999891967
40969,2018-03-25 01:00:00,16.205000000074506
7562,2018-03-25 01:15:00,13.631000000052154
44889,2018-03-25 01:30:00,12.778999999864027
12417,2018-03-25 01:45:00,16.130000000121072
12415,2018-03-25 02:00:00,15.397999999811873
48308,2018-03-25 03:15:00,13.788000000175089
51501,2018-03-25 03:30:00,14.03899999987334
46402,2018-03-25 03:45:00,19.99500000011176
46403,2018-03-25 04:00:00,28.29799999971874
18106,2018-03-25 04:15:00,14.65900000021793
39804,2018-03-25 04:30:00,16.817000000039116
48309,2018-03-25 04:45:00,18.030999999959022
12533,2018-03-25 05:00:00,17.59000000008382
18105,2018-03-25 05:15:00,15.175999999977648
12532,2018-03-25 05:30:00,16.078999999910593
18104,2018-03-25 05:45:00,17.96500000008382
37523,2018-03-25 06:00:00,16.817999999737367
21687,2018-03-25 06:15:00,15.850000000093132
34569,2018-03-25 06:30:00,17.042000000132248
37524,2018-03-25 06:45:00,17.96099999989383
12526,2018-03-25 07:00:00,16.101000000024214
7564,2018-03-25 07:15:00,15.658999999985099
35934,2018-03-25 07:30:00,17.248000000137836
14889,2018-03-25 07:45:00,17.99500000034459
12412,2018-03-25 08:00:00,16.302999999606982
27882,2018-03-25 08:15:00,16.0
21685,2018-03-25 08:30:00,16.018000000389293
27320,2018-03-25 08:45:00,17.954999999608845
14890,2018-03-25 09:00:00,15.875999999931082
12523,2018-03-25 09:15:00,14.7070000001695
12413,2018-03-25 09:30:00,17.610999999800697
7563,2018-03-25 09:45:00,17.76699999999255
12414,2018-03-25 10:00:00,15.80600000009872
27883,2018-03-25 10:15:00,14.770000000018626
25761,2018-03-25 10:30:00,16.378000000026077
12531,2018-03-25 10:45:00,16.86599999992177
37852,2018-03-25 11:00:00,14.826000000117347
12534,2018-03-25 11:15:00,15.306999999796972
39805,2018-03-25 11:30:00,16.751000000163913
38653,2018-03-25 11:45:00,15.226000000024214
27873,2018-03-25 12:00:00,13.851000000024214
18103,2018-03-25 12:15:00,16.153999999864027
51503,2018-03-25 12:30:00,16.73300000024028
14891,2018-03-25 12:45:00,13.895000000018626
37859,2018-03-25 13:00:00,13.2929999998305
10851,2018-03-25 13:15:00,14.294999999925494
46401,2018-03-25 13:30:00,12.952999999979511
12535,2018-03-25 13:45:00,12.202999999979511
27324,2018-03-25 14:00:00,12.770999999949709
51502,2018-03-25 14:15:00,15.537999999709427
27322,2018-03-25 14:30:00,16.799000000348315
12524,2018-03-25 14:45:00,14.395000000018626
25760,2018-03-25 15:00:00,14.708000000100583
39802,2018-03-25 15:15:00,13.392999999923632
37858,2018-03-25 15:30:00,7.050999999977648
27321,2018-03-25 15:45:00,6.000999999931082
12416,2018-03-25 16:00:00,7.605000000214204
21673,2018-03-25 16:15:00,8.61199999996461
21686,2018-03-25 16:30:00,9.97899999981746
51500,2018-03-25 16:45:00,13.062000000150874
27881,2018-03-25 17:00:00,12.504999999888241
40968,2018-03-25 17:15:00,8.908999999985099
12536,2018-03-25 17:30:00,10.561999999685213
21684,2018-03-25 17:45:00,10.37900000042282
12530,2018-03-25 18:00:00,12.834999999962747
37522,2018-03-25 18:15:00,13.074999999953434
39806,2018-03-25 18:30:00,13.287000000476837
46365,2018-03-25 18:45:00,13.791999999666587
38628,2018-03-25 19:00:00,16.6859999995213
27323,2018-03-25 19:15:00,14.10300000035204
12525,2018-03-25 19:30:00,14.73300000000745
38629,2018-03-25 19:45:00,15.547000000020489
48310,2018-03-25 20:00:00,16.226000000024214
21688,2018-03-25 20:15:00,13.466999999945983
39803,2018-03-25 20:30:00,13.847999999998137
27319,2018-03-25 20:45:00,16.546000000089407
35936,2018-03-25 21:00:00,15.71999999997206
37860,2018-03-25 21:15:00,14.015999999595806
27884,2018-03-25 21:30:00,13.864000000292435
38652,2018-03-25 21:45:00,15.851000000024214
44890,2018-03-25 22:00:00,15.702999999979511
48312,2018-03-25 22:15:00,14.505000000121072
38298,2018-03-25 22:30:00,13.608999999938533
27874,2018-03-25 22:45:00,13.804000000236556
48311,2018-03-25 23:00:00,16.053999999770895
7571,2018-03-25 23:15:00,13.717000000411645
37521,2018-03-25 23:30:00,13.932999999728054
21689,2018-03-25 23:45:00,14.243999999482185
18407,2018-03-26 00:00:00,15.81000000028871
4539,2018-03-26 00:15:00,16.614000000059605
27061,2018-03-26 00:30:00,18.59900000016205
18416,2018-03-26 00:45:00,30.356999999843538
4542,2018-03-26 01:00:00,17.829000000143424
29488,2018-03-26 01:15:00,15.836999999824911
5382,2018-03-26 01:30:00,16.81500000017695
26371,2018-03-26 01:45:00,17.12099999981001
4540,2018-03-26 02:00:00,17.985000000102445
1081,2018-03-26 02:15:00,16.269000000087544
32199,2018-03-26 02:30:00,17.381999999983236
30647,2018-03-26 02:45:00,16.971999999834225
22874,2018-03-26 03:00:00,19.246999999973923
1083,2018-03-26 03:15:00,22.73700000019744
33648,2018-03-26 03:30:00,28.12199999950826
32195,2018-03-26 03:45:00,21.411000000312924
29487,2018-03-26 04:00:00,23.19900000002235
29486,2018-03-26 04:15:00,24.325000000186265
2950,2018-03-26 04:30:00,24.592999999877065
2649,2018-03-26 04:45:00,27.723000000230968
33647,2018-03-26 05:00:00,23.519999999785796
5773,2018-03-26 05:15:00,29.899999999906868
22877,2018-03-26 05:30:00,21.959000000031665
30643,2018-03-26 05:45:00,24.807999999960884
5385,2018-03-26 06:00:00,25.63400000007823
27062,2018-03-26 06:15:00,25.40900000021793
22876,2018-03-26 06:30:00,27.302999999839813
4454,2018-03-26 06:45:00,44.0
22879,2018-03-26 07:00:00,59.0
2794,2018-03-26 07:15:00,61.699999999953434
4455,2018-03-26 07:30:00,55.74900000006892
29413,2018-03-26 07:45:00,58.295999999856576
7369,2018-03-26 08:00:00,55.131999999983236
5384,2018-03-26 08:15:00,58.881000000052154
1084,2018-03-26 08:30:00,59.481000000145286
4453,2018-03-26 08:45:00,73.48800000012852
27975,2018-03-26 09:00:00,63.71199999982491
7368,2018-03-26 09:15:00,62.69799999985844
2949,2018-03-26 09:30:00,64.18900000001304
29489,2018-03-26 09:45:00,68.48999999999069
18408,2018-03-26 10:00:00,67.877000000095
27965,2018-03-26 10:15:00,61.50900000007823
44726,2018-03-26 10:30:00,74.10499999998137
44733,2018-03-26 10:45:00,71.83199999993667
29412,2018-03-26 11:00:00,57.78800000040792
5381,2018-03-26 11:15:00,59.99199999962002
1085,2018-03-26 11:30:00,62.998000000370666
26370,2018-03-26 11:45:00,60.25099999969825
